REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS
2022,Calyx Energy III  355 Chautauqua Platform,1014357,"6120 South Yale Avenue, Suite 1480",36.07485484,-95.92549403,Tulsa,,OK,74136,CALYX ENERGY III (100%),27010,W
2022,Cambridge Station,1000468,HIGHWAY 65,45.601,-93.2081,CAMBRIDGE,Isanti,MN,55008,GREAT RIVER ENERGY (100%),20664,"C,D"
2022,"Camden Plant Holding, LLC",1001226,570 CHELTON AVE,39.9175,-75.1192,CAMDEN,Camden,NJ,8104,TALEN ENERGY CORP (100%),54918,"C,D"
2022,"Cameron LNG, LLC",1013553,301 N. Main Street,30.03898,-93.33638,Hackberry,CAMERON PARISH,LA,70645,SEMPRA ENERGY (100%),2772370,"C,W"
2022,Campbell County Landfill No.2,1011229,,44.39256,-105.490383,Gillette,CAMPBELL COUNTY,WY,82716,COUNTY OF CAMPELL WYOMING (100%),29,"C,HH"
2022,Campbell Power Plant,1001130,3215 47th Avenue,38.511,-121.4735,SACRAMENTO,Sacramento,CA,95824,SACRAMENTO MUNICIPAL UTILITY DISTRICT FINANCING AUTHORITY (100%),414029,"C,D"
2022,Campo Viejo Gas Processing Plant,1013609,1548 County Road 165,33.149918,-102.991166,Plains,YOAKUM COUNTY,TX,79355,STAKEHOLDER GAS SERVICES LLC (100%),188146,"C,PP,RR (RPT),W"
2022,Cana Gas Plant,1001589,,35.535,-98.099,Calumet,CANADIAN COUNTY,OK,73014,ENLINK MIDSTREAM LLC (100%),132717,"C,W"
2022,Canaday,1006660,74965 RD 435,40.6941,-99.7005,LEXINGTON,Gosper,NE,68850,NEBRASKA PUBLIC POWER DISTRICT (100%),14939,"C,D"
2022,Canal Station,1000658,9 FREEZER ROAD,41.7694,-70.5097,SANDWICH,Barnstable,MA,2563,Jera Americas Holdings Inc (100%),376171,"C,D"
2022,Cane Hill Compressor Station,1011960,2700 Hwy 165 South,32.20023,-92.113087,Columbia,CALDWELL PARISH,LA,71418,ENERGY TRANSFER LP (100%),42210,"C,W"
2022,Cane Island,1001098,6075 OLD TAMPA HIGHWAY,28.2764,-81.533,INTERCESSION CITY,Osceola,FL,33848,FLORIDA MUNICIPAL POWER AGENCY (100%),1440720,"C,D"
2022,Cane Run,1006509,5252 Cane Run Road,38.1828,-85.8894,Louisville,JEFFERSON COUNTY,KY,40216,PPL CORP (100%),1656549,"C,D"
2022,Cannon Falls Energy Center,1000488,525 N PARK DR,44.5364,-92.9147,CANNON FALLS,Goodhue,MN,55009,INVENERGY LLC (51%); MARUBENI AMERICA CORP (49%),109311,"C,D"
2022,Canton Drop Forge,1009529,4575 Southway Street S.W.,40.7815,-81.43072,Canton,STARK COUNTY,OH,44706,PARK-OHIO HOLDINGS CORP (100%),36412,C
2022,Canton Refinery,1005390,2408 GAMBRINUS RD. S.W.,40.7736,-81.4146,CANTON,STARK COUNTY,OH,44706,MARATHON PETROLEUM CORP (100%),545995,"C,MM,Y"
2022,Canute (El Paso) Compressor Station,1008725,11769 N 2069 Rd.,35.42348,-99.278834,Canute,,OK,73626,ENERGY TRANSFER LP (100%),10664,"C,W"
2022,Canyon Power Plant,1000566,3071 E. Miraloma Avenue,33.8581,-117.8616,"Anaheim, CA",Orange,CA,92806,SOUTHERN CALIFORNIA PUBLIC POWER AUTHORITY (100%),81172,D
2022,Cape Canaveral,1007650,6000 NORTH US HWY 1,28.4694,-80.7642,COCOA,Brevard,FL,32927,NEXTERA ENERGY INC (100%),1886952,D
2022,Cape Fear Steam Electric Plant,1000785,500 CP&L ROAD,35.595,-79.0492,MONCURE,Chatham,NC,27559,DUKE ENERGY CORP (100%),87007,C
2022,Capitan Energy 430,1014727,415 Who Who Dr,32.93638155,-104.2840431,Carlsbad,,NM,88220,Capitan Energy Inc (100%),46123,W
2022,Capitol Disposal Landfill,1010389,5600 Tonsgard Court,58.354996,-134.496565,Juneau,JUNEAU CITY AND BOROUGH,AK,99801,WASTE MANAGEMENT INC (100%),341,"C,HH"
2022,Caraustar Industries dba Tama Paperboard,1012019,117 Siegel Street,41.961006,-92.580083,Tama,TAMA COUNTY,IA,52339,GREIF INC (100%),23779,C
2022,Carbide Industries LLC,1005537,4400 Bells Lane,38.2219,-85.835574,Louisville,JEFFERSON COUNTY,KY,40211,CARBIDE INDUSTRIES LLC (100%),50222,"C,K"
2022,Cardinal,1000839,306 COUNTY ROAD 7 EAST,40.2522,-80.6486,BRILLIANT,Jefferson,OH,43913,BUCKEYE POWER INC (67.2%); AMERICAN ELECTRIC POWER CO INC (32.8%),10039018,"C,D"
2022,Cardinal Delaware Basin - Gathering,1013280,8080 N. Central Expressway,32.868866,-96.93365,Dallas,DALLAS COUNTY,TX,75206,MEDALLION MIDSTREAM 2 LLC (100%),37154,W
2022,Cardinal Delaware Basin - Pecos Gas Plant,1014335,5059 FM 652,31.881547,-103.812588,Orla,LOVING COUNTY,TX,79770,MEDALLION MIDSTREAM 2 LLC (100%),38623,"C,W"
2022,Cardinal FG - Spring Hill Plant,1004631,20400 N WEBSTER ST,38.758671,-94.823411,SPRING HILL,JOHNSON COUNTY,KS,66083,CARDINAL GLASS INDUSTRIES INC (100%),112455,"C,N"
2022,Cardinal FG Company,1004225,545 Avery Road West,46.5439,-122.9259,Winlock,LEWIS COUNTY,WA,98596,CARDINAL GLASS INDUSTRIES INC (100%),106323,"C,N"
2022,Cargill Corn Milling,1000407,2330 BUOY ST,35.0828,-90.1372,MEMPHIS,Shelby,TN,38113,CARGILL INC (100%),24343,C
2022,Cargill Corn Milling North America,1006425,650 Industrial park Drive,41.53397,-96.0979,Blair,WASHINGTON COUNTY,NE,68008,CARGILL INC (100%),526029,"C,II"
2022,Cargill Incorporated,1003061,411 6TH ST. N.E.,41.983851,-91.667123,CEDAR RAPIDS,LINN COUNTY,IA,52402,CARGILL INC (100%),33451,C
2022,Cargill Incorporated,1006258,1016 CLARK St.,42.50131,-96.39109,SIOUX CITY,WOODBURY COUNTY,IA,51102,CARGILL INC (100%),56877,C
2022,Cargill Incorporated,1003146,602 INDUSTRIAL RD.,42.512112,-93.264461,IOWA FALLS,HARDIN COUNTY,IA,50126,CARGILL INC (100%),58952,C
2022,Cargill Meat Solutions,1010356,1530 U.S. Hwy 60,34.5992,-102.7736,Friona,PARMER COUNTY,TX,79035,CARGILL INC (100%),48019,"C,II"
2022,Cargill Meat Solutions Corp,1003753,1252 Route 706,41.683889,-76.240833,Wyalusing,BRADFORD COUNTY,PA,18853,CARGILL INC (100%),14528,"C,II"
2022,Cargill Meat Solutions Corporation,1000855,"490 Road 9, PO Box 544",41.45239,-97.0956,SCHUYLER,COLFAX COUNTY,NE,68661,CARGILL INC (100%),43521,"C,II"
2022,Cargill Salt,1009702,1395 135th Avenue,43.834338,-85.354062,Hersey,OSCEOLA COUNTY,MI,49639,CARGILL INC (100%),38927,C
2022,Cargill Texturizing Solutions,1001090,1100 Indianapolis Blvd,41.694444,-87.515833,Hammond,LAKE COUNTY,IN,46320,CARGILL INC (100%),75212,C
2022,"Cargill, Inc",1011980,1502 Wabash Avenue,40.404991,-86.904484,Lafayette,TIPPECANOE COUNTY,IN,47905,CARGILL INC (100%),32432,C
2022,"Cargill, Inc.",1003495,1754 River Road,35.087889,-78.844949,Fayetteville,CUMBERLAND COUNTY,NC,28312,CARGILL INC (100%),59144,C
2022,"Cargill, Incorporated",1011065,1950 Harvest Avenue,42.50911,-94.31383,Fort Dodge,WEBSTER COUNTY,IA,50501,CARGILL INC (100%),229599,C
2022,Carl Bailey,1001434,585 Woodruff 816,35.2597,-91.3631,AUGUSTA,Woodruff,AR,72006,ARKANSAS ELECTRIC COOPERATIVE CORP (100%),70,"C,D"
2022,Carleton Farms Landfill,1007521,28800 CLARK RD,42.093,-83.428,SUMPTER TWP,WAYNE COUNTY,MI,48164,REPUBLIC SERVICES INC (100%),62,"C,HH"
2022,"Carlex Glass America, LLC",1004724,7200 Centennial Blvd.,36.18062,-86.87712,Nashville,DAVIDSON COUNTY,TN,37209,CENTRAL GLASS CO LTD (100%),83241,"C,N"
2022,Carlls Corner Energy Center,1000733,BURLINGTON ROAD,39.4547,-75.2011,UPPER DEERFIELD TWP,Cumberland,NJ,8302,CPN MANAGEMENT LP (100%),7786,"C,D"
2022,Carlsbad Energy Center Project,1013360,4950 Avenida Encinas,33.14011,-117.33366,Carlsbad,SAN DIEGO COUNTY,CA,92008,CLEARWAY ENERGY GROUP LLC (100%),191216,D
2022,Carmeuse Davenport,1014689,401-01 E Front St,41.46374581,-90.68397572,Davenport,,IA,52804,Carmeuse Lime & Stone (100%),205657,"C,S"
2022,"Carmeuse Lime, Inc. Buffington",1004187,1 North Carmeuse Drive,41.60206,-87.410835,Gary,LAKE COUNTY,IN,46406,CARMEUSE LIME INC (100%),993857,"C,S"
2022,Carneys Point,1005877,500 SHELL RD,39.6928,-75.4867,CARNEYS POINT,Salem,NJ,8069,EXCALIBUR POWER LLC (60%); ATLANTIC POWER CORP (40%),429728,"C,D"
2022,Carolina Gas Transmission - Grover Station (Tran),1011373,290 Lookout Tower Road,35.141499,-81.435018,Blacksburg,CHEROKEE COUNTY,SC,29702,BERKSHIRE HATHAWAY INC (100%),27390,"C,W"
2022,Carolina Gas Transmission - Southern Station,1014320,2314 W. Dibble Road SW,33.554712,-81.779725,Warrenville,AIKEN COUNTY,SC,29851,BERKSHIRE HATHAWAY INC (100%),25921,"C,W"
2022,Carolina Landfill,1007121,"Carr. PR-874 Final, Km. 1.7, Bo. Hoyos Mulas",18.378189,-65.971269,Carolina,CAROLINA MUNICIPIO,PR,984,MUNICIPALITY OF CAROLINA (100%),156,"C,HH"
2022,Carolina Stalite Company,1005354,12423 Old Aquadale Rd.,35.229466,-80.243888,Norwood,STANLY COUNTY,NC,28128,CAROLINA STALITE CO LTD PTNR (100%),20221,C
2022,Carpenter Technology - Latrobe Operations,1004434,2626 LIGONIER STREET,40.302598,-79.372804,LATROBE,WESTMORELAND COUNTY,PA,15650,CARPENTER TECHNOLOGY CORP (100%),63329,"C,Q"
2022,Carr Street Generating Station,1001257,64 CARR ST,43.0611,-76.0819,EAST SYRACUSE,Onondaga,NY,13057,BROOKFIELD RENEWABLE ENERGY PARTNERS LP (100%),78983,"C,D"
2022,"Carroll County Energy, LLC",1013063,2061 Kensington Road,40.60652,-81.06862,Washington Township,CARROLL COUNTY,OH,44615,CARROLL COUNTY ENERGY LLC (100%),2111934,"C,D"
2022,Carson Power Plant,1001127,8580 Laguna Station Rd,38.4461,-121.4614,ELK GROVE,Sacramento,CA,95758,SACRAMENTO MUNICIPAL UTILITY DISTRICT FINANCING AUTHORITY (100%),105960,"C,D"
2022,Carter Creek,1008031,,41.572,-110.913,Evanston,CONTRA COSTA COUNTY,WY,82930,HILCORP ENERGY CO (100%),160431,"C,W"
2022,Carthage,1004382,356 FM 959,32.167337,-94.424222,CARTHAGE,PANOLA COUNTY,TX,75633,MPLX LP (100%),81497,"C,W"
2022,Carthage East Gas Plant,1010251,1423 CR 401,32.148066,-94.274363,Carthage,PANOLA COUNTY,TX,75633,MPLX LP (100%),4921,"C,W"
2022,Carthage Energy,1001218,701 West End Ave,43.9842,-75.6225,Carthage,Jefferson,NY,13619,ALLIANCE ENERGY GROUP LLC (100%),1728,"C,D"
2022,Carty Generating Station,1012606,73396 Tower Road,45.6933,-119.8075,Boardman,MORROW COUNTY,OR,97818,PORTLAND GENERAL ELECTRIC CO (100%),1196315,"C,D"
2022,Carver-Marion-Wareham Landfill,1005715,118 Federal Road,41.812778,-70.719444,Carver,PLYMOUTH COUNTY,MA,2330,COVANTA HOLDING CORP (100%),17,"C,HH"
2022,Carville Energy Center,1005110,4322 HIGHWAY 30,30.2292,-91.065,Saint Gabriel,IBERVILLE PARISH,LA,70776,ARGO INFRASTRUCTURE PARTNERS LLC (100%),1088822,D
2022,Cascade Natural Gas Coporation - Washington,1006497,8113 W Grandridge Blvd,46.21929,-119.22946,Kennewick,BENTON COUNTY,WA,99336,MDU RESOURCES GROUP INC (100%),712,"NN,W"
2022,Cascades Containerboard Packaging- Niagara Falls,1013376,4001 Packard Road,43.09212,-79.01389,Niagara Falls,NIAGARA COUNTY,NY,14303,CASCADES TISSUE GROUP - PENNSYLVANIA INC (100%),24385,"C,II"
2022,Cascades Tissue Group North Carolina,1010363,"805, Midway Road",34.954075,-79.809005,Rockingham,RICHMOND COUNTY,NC,28379,CASCADES TISSUE GROUP - PENNSYLVANIA INC (100%),24670,C
2022,Cascades Tissue Group Wisconsin Inc,1013279,1200 Forest Street,44.828889,-91.509167,Eau Claire,EAU CLAIRE COUNTY,WI,54703,CASCADES TISSUE GROUP - PENNSYLVANIA INC (100%),23852,C
2022,"Cascades Tissue Group-Oregon, a division of Cascades Holding US Inc",1006520,1300 KASTER ROAD,45.8476,-122.803,SAINT HELENS,COLUMBIA COUNTY,OR,97051,CASCADES TISSUE GROUP - PENNSYLVANIA INC (100%),50750,C
2022,Cashion Gas Plant,1007821,12650 S Council Rd,35.74779,-97.65616,Cashion,LOGAN COUNTY,OK,73016,UNIT CORP (100%),34736,"C,W"
2022,Casper Gas Plant,1002816,5750 E Yellowstone Hwy,42.85426,-106.39022,Casper,NATRONA COUNTY,WY,82609,TALLGRASS DEVELOPMENT LP (100%),32759,"C,NN,W"
2022,Cass County Station,1008168,3520 MILL ROAD,40.9472,-95.9667,PLATTSMOUTH,Cass,NE,68048,OMAHA PUBLIC POWER DISTRICT (100%),128676,"C,D"
2022,"Castleton Power, LLC",1001206,1902 RIVER ROAD ROUTE 9J,42.5375,-73.7433,CASTLETON ON HUDSON,Rensselaer,NY,12033,CASTLETON ENERGY CENTER LLC (100%),89625,"C,D"
2022,"Cat Canyon Resources, LLC 750 Santa Maria Basin",1010738,6085 Cat Canyon Road,34.761294,-120.293853,Santa Maria,,CA,93454,CAT CANYON RESOURCES LLC (100%),70731,W
2022,"Catarina Midstream, LLC 220 Gulf Coast Basin GB",1013086,"1360 Post Oak Blvd, Suite 2400",29.75661,-95.36528,Houston,HARRIS COUNTY,TX,77056,Evolve Transition Infrastructure LP (100%),64670,W
2022,Catcher Ranch Gas Plant,1008831,,34.87402778,-96.05205556,McAlester,PITTSBURG COUNTY,OK,74502,MPLX LP (100%),23582,"C,PP,W"
2022,Caterpillar Inc. - East Peoria Plant,1002575,901 W. Washington Street,40.677063,-89.590004,East Peoria,TAZEWELL COUNTY,IL,61630,CATERPILLAR INC (100%),57811,C
2022,Cathcart Landfill,1006550,8915 Cathcart Way,47.872482,-122.123604,SNOHOMISH,SNOHOMISH COUNTY,WA,98296,COUNTY OF SNOHOMISH WASHINGTON (100%),204,"C,HH"
2022,"Catlettsburg Refining, LLC",1007913,11631 US Route 23,38.375,-82.6042,Catlettsburg,BOYD COUNTY,KY,41129,MARATHON PETROLEUM CORP (100%),2224745,"C,MM,Y"
2022,Cavendish Farms,1006865,5855 3rd St SE,46.906481,-98.620545,Jamestown,STUTSMAN COUNTY,ND,58401,CAVENDISH AMERICA INC (100%),36178,C
2022,Caymus Plant,1013266,,31.3353,-103.0281,Pecos,PECOS COUNTY,TX,79772,VAQUERO PERMIAN PROCESSING LLC (100%),102029,"C,W"
2022,Cayuga,1001540,3300 North SR 63,39.9239,-87.4272,CAYUGA,Vermillion,IN,47900,DUKE ENERGY CORP (100%),4232582,"C,D"
2022,"Caza Petroleum, LLC - Permian OSP",1014415,"16945 Northchase Drive, Suite 1430",29.94775448,-95.40692019,Houston,,TX,77060,CAZA PETROLEUM LLC (100%),39540,W
2022,Cecil County Central Landfill,1004812,758 East Old Philadelphia Road,39.594758,-75.916937,Elkton,CECIL COUNTY,MD,21921,CECIL COUNTY MARYLAND (100%),83,"C,HH"
2022,Cedar Bayou,1000929,7705 WEST BAY ROAD,29.7483,-94.9272,BAYTOWN,Chambers,TX,77520,NRG ENERGY INC (100%),1639123,"C,D"
2022,Cedar Bayou 4,1000547,7705 WEST BAY ROAD,29.752,-94.923,ELDON,Chambers,TX,77523,NRG ENERGY INC (50%); OPTIM ENERGY LLC (50%),961664,D
2022,Cedar Falls Municipal Gas Utility,1007941,1 Utility Parkway,42.52737,-92.44079,Cedar Falls,BLACK HAWK COUNTY,IA,50613,CEDAR FALLS UTILITIES (100%),1,"NN,W"
2022,Cedar Rapids/Linn County Solid Waste Agency Site #2,1001949,1954 COUNTY HOME ROAD,42.09378,-91.55482,MARION,LINN COUNTY,IA,52302,COUNTY OF LINN IOWA (100%),147,"C,HH"
2022,Cedar Trails Class III,1004750,2500 State Road 60 West,27.891566,-81.800572,Bartow,POLK COUNTY,FL,33830,REPUBLIC SERVICES INC (100%),0,"C,HH"
2022,Cefe Valenzuela Landfill,1002085,2397 County Road 20,27.63367,-97.568,Bishop,NUECES COUNTY,TX,78343,CITY OF CORPUS CHRISTI TEXAS (100%),1,"C,HH"
2022,Celanese Acetate LLC - Manufacturing Processes,1003300,3520 Virginia Avenue,37.3451,-80.764,Narrows,GILES COUNTY,VA,24124,CELANESE CORP (100%),483061,"C,TT"
2022,Celina Landfill,1008004,6141 Depweg Road,40.45454,-84.56558,Celina,MERCER COUNTY,OH,45822,REPUBLIC SERVICES INC (100%),10,"C,HH"
2022,CenTrio,1002677,1319 WESTERN AVE,47.608889,-122.338611,SEATTLE,KING COUNTY,WA,98101,CENTRIO ENERGY SEATTLE LLC (100%),69375,C
2022,Centennial Gas Plant,1011986,47285 County Road 100,40.713645,-104.156444,Briggsdale,WELD COUNTY,CO,80611,STERLING ENERGY GROUP INC (100%),36652,"C,W"
2022,CenterPoint Energy Entex (Louisiana),1004198,P.O. Box 0305,29.752554,-95.370401,Houston,HARRIS COUNTY,TX,77002,CENTERPOINT ENERGY INC (100%),42,"NN,W"
2022,CenterPoint Energy Entex (Mississippi),1004049,P.O. Box 0305,29.752554,-95.370401,Houston,HARRIS COUNTY,TX,77002,CENTERPOINT ENERGY INC (100%),24,"NN,W"
2022,CenterPoint Energy Entex (Texas),1005925,P.O. Box 0305,29.752554,-95.370401,Houston,HARRIS COUNTY,TX,77002,CENTERPOINT ENERGY INC (100%),202,"NN,W"
2022,CenterPoint Energy Minnesota Gas,1004086,"800 LaSalle Ave, Floor 14, PO Box 59038",44.97619,-93.27482,Minneapolis,HENNEPIN COUNTY,MN,55459,CENTERPOINT ENERGY INC (100%),82,"NN,W"
2022,Central Alabama Generating Station,1000819,3305 COUNTY ROAD 26,32.6503,-86.7386,BILLINGSLEY,Autauga,AL,36006,THE SOUTHERN CO (100%),1848758,D
2022,Central Hudson Gas and Electric Corporation,1000011,284 South Avenue,41.690648,-73.931605,Poughkeepsie,DUTCHESS COUNTY,NY,12601,CENTRAL HUDSON GAS & ELECTRIC CORP (100%),135,"NN,W"
2022,Central Plains Cement Company,1007216,2609 N. 145TH E. AVE.,36.1941,-95.8117,TULSA,ROGERS COUNTY,OK,74116,EAGLE MATERIALS INC (100%),510569,"C,H"
2022,Central Plains Cement Company LLC,1004385,2200 N. Courtney Road,39.14418,-94.39482,Sugar Creek,JACKSON COUNTY,MO,64050,EAGLE MATERIALS INC (100%),803259,"C,H"
2022,Central Treating Facility,1004824,,39.8338,-108.2957,Meeker,RIO BLANCO COUNTY,CO,81641,ENTERPRISE PRODUCTS PARTNERS LP (100%),136037,"C,W"
2022,Centralia,1007310,913 BIG HANAFORD RD,46.7559,-122.8578,CENTRALIA,Lewis,WA,98531,TRANSALTA USA INC (100%),3922553,"C,D"
2022,Century Aluminum Sebree LLC,1006666,9404 STATE ROUTE 2096,37.6569,-87.5006,Robards,HENDERSON COUNTY,KY,42452,CENTURY ALUMINUM CO (100%),414897,"C,F"
2022,"Century Aluminum of South Carolina, Inc.",1002112,3575 HIGHWAY 52,33.051743,-80.054289,GOOSE CREEK,BERKELEY COUNTY,SC,29445,CENTURY ALUMINUM CO (100%),296307,"C,F"
2022,Century Gas Plant,1004301,2301 Puckett Road,30.610401,-102.579371,Fort Stockton,PECOS COUNTY,TX,79735,OCCIDENTAL PETROLEUM CORP (100%),5974,"C,PP,W"
2022,Ceredo Generating Station,1001396,1662 WALKER BRANCH ROAD,38.3681,-82.5339,HUNTINGTON,Wayne,WV,25704,AMERICAN ELECTRIC POWER CO INC (100%),260446,"C,D"
2022,CertainTeed,1009491,425 Athena Dr,33.97952,-83.33383,Athens,CLARKE COUNTY,GA,30601,SAINT-GOBAIN CORP (100%),34374,"C,N"
2022,"CertainTeed Gypsum Buchanan, LLC.",1002186,350 BROADWAY,41.263948,-73.949198,BUCHANAN,WESTCHESTER COUNTY,NY,10511,SAINT-GOBAIN CORP (100%),62448,C
2022,CertainTeed Gypsum Manufacturing,1012671,13500 Blue Diamond Rd.,36.04865,-115.38253,Las Vegas,CLARK COUNTY,NV,89161,SAINT-GOBAIN CORP (100%),40452,C
2022,"CertainTeed Gypsum NC, Inc.",1011645,921 Shore Road,36.49011,-79.055977,Semora,PERSON COUNTY,NC,27343,SAINT-GOBAIN CORP (100%),37200,C
2022,"CertainTeed Gypsum Palatka, LLC.",1002012,886 N HWY 17,29.744193,-81.642583,PALATKA,PUTNAM COUNTY,FL,32177,SAINT-GOBAIN CORP (100%),98459,C
2022,"CertainTeed Gypsum Silver Grove, LLC.",1006449,5145 MARY INGLES HWY,39.03672,-84.39019,SILVER GROVE,CAMPBELL COUNTY,KY,41085,SAINT-GOBAIN CORP (100%),143839,C
2022,Chaco Gas Plant,1004499,,36.4838,-108.1199,Bloomfield,SAN JUAN COUNTY,NM,87413,ENTERPRISE PRODUCTS PARTNERS LP (100%),301487,"C,W"
2022,Chalk Point,1000649,PO 10,38.5444,-76.6861,AQUASCO,Prince George's,MD,20608,GENON ENERGY INC (100%),192918,"C,D"
2022,"Chambersburg Units 12,13",1000148,ALLEMAN ROAD,39.8668,-77.6859,CHAMBERSBURG,Franklin,PA,17201,"LS Power Development, LLC (100%)",115498,D
2022,Chamon Power LLC,1012910,18511 Beaumont Hwy,29.87449,-95.106947,Houston,HARRIS COUNTY,TX,77049,PEAKER POWER LLC (100%),84165,D
2022,Chandler Compressor Station/Wilburton Compressor Station,1003211,1503 SW 1050th Avenue,34.891673,-95.401794,WILBURTON,LATIMER COUNTY,OK,74578,ENERGY TRANSFER LP (100%),63928,"C,W"
2022,Chandlersville Compressor Station,1011818,1420 Irish Ridge Road,39.84253,-81.94505,Philo,MUSKINGUM COUNTY,OH,43771,TALLGRASS DEVELOPMENT LP (75%); PHILLIPS 66 (25%),205372,"C,W"
2022,Channel Energy Center,1001408,451 LIGHT COMPANY ROAD,29.7189,-95.2319,PASADENA,Harris,TX,77506,CPN MANAGEMENT LP (100%),2248614,"C,D"
2022,Channelview Cogeneration Facility,1007323,8580 Sheldon Road,29.8356,-95.1242,Houston,Harris,TX,77049,EIF CHANNELVIEW COGENERATION LLC (100%),3087982,D
2022,Chanute 2,1005778,1415 N GARFIELD,37.6953,-95.4586,CHANUTE,Neosho,KS,66720,CITY OF CHANUTE KANSAS (100%),180119,"C,D"
2022,Chaparral Gas Plant,1010488,492 Shugart Road,32.630257,-103.873545,Carlsbad,EDDY COUNTY,NM,88220,ENTERPRISE PRODUCTS PARTNERS LP (100%),31309,"C,W"
2022,Chapel Hill Gas Plan,1007714,4426 FM 757,32.38369,-95.109069,Winona,SMITH COUNTY,TX,75792,3CM HOLDINGS LLC (100%),9493,"C,NN,W"
2022,Chaplin Station,1008146,539 Tower Hill Road,41.819928,-72.156801,Chaplin,WINDHAM COUNTY,CT,6235,Enbridge (US) Inc (100%),46428,"C,W"
2022,Charbonneau Compressor Station,1013272,,47.929722,-103.87361,Cartwright,MCKENZIE COUNTY,ND,58838,MDU RESOURCES GROUP INC (100%),14153,"C,W"
2022,Charles D. Lamb Energy Center,1011999,4250 W. Doolin Avenue,36.81107,-97.12581,Ponca City,KAY COUNTY,OK,74601,OKLAHOMA MUNICIPAL POWER AUTHORITY (100%),91030,D
2022,Charles Larsen Memorial Power Plant,1001499,2002 E RD 92,28.0491,-81.9238,LAKELAND,Polk,FL,33801,CITY OF LAKELAND FLORIDA (100%),109009,"C,D"
2022,Charleston Landfill,1002359,741 South Park Road,38.31656,-81.60555,Charleston,KANAWHA COUNTY,WV,25304,CITY OF CHARLESTON (100%),2339,"C,HH"
2022,Chattahoochee Energy Facility,1001178,3459 HOLLINGSWORTH FERRY RD,33.407,-85.0387,FRANKLIN,Heard,GA,30217,OGLETHORPE POWER CORP (100%),966159,D
2022,Chattanoga Gas Company,1007572,2207 Olan Mills Drive,35.05026,-85.18439,Chattanooga,HAMILTON COUNTY,TN,37421,THE SOUTHERN CO (100%),9,"NN,W"
2022,Chautauqua County Landfill,1005488,3889 Towerville Road,42.202637,-79.312516,Jamestown,CHAUTAUQUA COUNTY,NY,14701,COUNTY OF CHAUTAUQUA NEW YORK (100%),7249,"C,HH"
2022,Chehalis Generation Facility,1000144,1813 BISHOP ROAD,46.6226,-122.9145,CHEHALIS,Lewis,WA,98532,BERKSHIRE HATHAWAY INC (100%),874270,"C,D"
2022,Chemours - Corpus Christi Plant,1006314,2500 4th Street,27.91929,-97.28451,Gregory,SAN PATRICIO COUNTY,TX,78359,THE CHEMOURS CO (100%),11359,"C,L,OO"
2022,Chemours Belle Plant,1007916,901 WEST DU PONT AVENUE,38.2431,-81.556,BELLE,Kanawha,WV,25015,THE CHEMOURS CO (100%),103569,"C,TT"
2022,Chemours Johnsonville Site,1000086,1950 DUPONT ROAD,36.0419,-87.9753,NEW JOHNSONVILLE,Humphreys,TN,37134,THE CHEMOURS CO (100%),342044,"C,EE"
2022,Chemtrade Refinery Solutions LP,1009487,1400 Otter Creek Rd.,41.681417,-83.457722,Oregon,LUCAS COUNTY,OH,43616,CHEMTRADE LOGISTICS INC (100%),29290,C
2022,Cheney Lime and Cement Company,1004571,1152 Old Highway 31,33.222752,-86.806502,Alabaster,SHELBY COUNTY,AL,35007,CHENEY LIME & CEMENT CO INC (100%),508987,"C,S"
2022,Cheneyville Compressor Station,1008455,100 Jeff Horn Road,31.027565,-92.249239,Cheneyville,RAPIDES PARISH,LA,71325,ENTERPRISE PRODUCTS PARTNERS LP (100%),73492,"C,W"
2022,Cherokee,1007207,6198 FRANKLIN ST,39.8078,-104.9648,DENVER,Adams,CO,80216,XCEL ENERGY INC (100%),2057152,"C,D"
2022,Cherokee Brick & Tile Company,1010990,3250 Waterville Rd,32.8025,-83.6358,Macon,BIBB COUNTY,GA,31206,CHEROKEE BRICK & TILE CO (100%),37483,C
2022,Cherokee County Cogen,1007184,132 PEOPLES CREEK RD,35.0727,-81.613,GAFFNEY,Cherokee,SC,29340,"LS Power Development, LLC (100%)",183992,D
2022,Cherokee LNG,1012033,12860 E Cherokee Drive,34.279534,-84.366483,Ballground,CHEROKEE COUNTY,GA,30107,THE SOUTHERN CO (100%),16247,"C,W"
2022,Cherokee Run Landfill,1002480,2946 US 68 North,40.413065,-83.724428,Bellefontaine,LOGAN COUNTY,OH,43311,REPUBLIC SERVICES INC (100%),13,"C,HH"
2022,"Chesapeake Appalachia LLC, 160A - Appalachian Basin (Eastern Overthrust Area)",1008523,6100 N. Western Avenue,35.53376,-97.52976,Oklahoma City,,OK,73118,CHESAPEAKE ENERGY CORP (100%),486037,W
2022,"Chesapeake Operating LLC, 220 - Gulf Coast Basin",1008526,6100 N. Western Avenue,35.53376,-97.52976,Oklahoma City,,OK,73118,CHESAPEAKE ENERGY CORP (100%),448473,"C,W"
